BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_UNIQUE_BENEFICIARIES,TOTAL_CLAIMS,TOTAL_PAID
1000000275,1000000275,99214,2024-03-01,78,156,28471.06
1000000275,1000000275,99283,2024-03-01,117,155,54138.81
1000000275,1000000275,J3301,2024-03-01,95,181,11927.18
1000000276,1000000276,36415,2024-03-01,105,127,3100.06
1000000276,1000000276,80053,2024-03-01,119,140,6279.35
1000000276,1000000276,93000,2024-03-01,86,113,9783.4
1000000276,1000000276,97110,2024-03-01,104,140,13260.07
1000000276,1000000276,99213,2024-03-01,105,142,16856.59
1000000276,1000000276,99283,2024-03-01,93,105,36526.45
1000000276,1000000276,J3301,2024-03-01,127,152,9784.6
1000000277,1000000277,36415,2024-03-01,220,413,10358.01
1000000277,1000000277,80053,2024-03-01,286,360,16187.72
1000000277,1000000277,J3301,2024-03-01,392,508,33070.33
1000000278,1000000278,70450,2024-03-01,1497,1952,877584.97
1000000278,1000000278,80053,2024-03-01,1046,1710,77045.61
1000000278,1000000278,99213,2024-03-01,878,1178,141637.85
1000000278,1000000278,99232,2024-03-01,1494,1890,282690.78
1000000278,1000000278,J3301,2024-03-01,1448,1710,111631.25
1000000279,1000000279,80053,2024-03-01,419,685,31186.68
1000000279,1000000279,99213,2024-03-01,607,772,93119.16
1000000279,1000000279,99232,2024-03-01,583,716,107594.26
1000000279,1000000279,99283,2024-03-01,563,704,246630.97
1000000280,1000000280,80053,2024-03-01,1146,1325,59999.56
1000000280,1000000280,93000,2024-03-01,911,1440,123136.72
1000000280,1000000280,99213,2024-03-01,714,1289,154537.22
1000000280,1000000280,99232,2024-03-01,759,1006,151614.32
1000000280,1000000280,99283,2024-03-01,486,926,327381.1
1000000280,1000000280,J3301,2024-03-01,793,1259,82026.54
1000000281,1000000281,36415,2024-03-01,37,50,1218.68
1000000281,1000000281,70450,2024-03-01,22,31,13791.64
1000000281,1000000281,93000,2024-03-01,31,46,3938.03
1000000281,1000000281,99214,2024-03-01,28,34,6201.59
1000000281,1000000281,99232,2024-03-01,40,52,7949.67
1000000281,1000000281,99283,2024-03-01,33,42,14152.2
1000000281,1000000281,J3301,2024-03-01,29,50,3333.3
1000000282,1000000282,93000,2024-03-01,38,53,4544.1
1000000282,1000000282,97110,2024-03-01,34,59,5532.08
1000000282,1000000282,99232,2024-03-01,56,88,13174.31
1000000282,1000000282,99283,2024-03-01,69,87,30236.74
1000000283,1000000283,36415,2024-03-01,290,418,10207.9
1000000283,1000000283,80053,2024-03-01,296,361,16203.37
1000000283,1000000283,93000,2024-03-01,212,247,21148.23
1000000283,1000000283,99214,2024-03-01,178,290,52808.16
1000000283,1000000283,99283,2024-03-01,292,408,143518.05
1000000284,1000000284,36415,2024-03-01,35,52,1324.29
1000000284,1000000284,70450,2024-03-01,65,77,35258.19
1000000284,1000000284,80053,2024-03-01,56,69,3138.9
1000000284,1000000284,99214,2024-03-01,33,53,9172.12
1000000284,1000000284,99232,2024-03-01,42,74,11140.87
1000000284,1000000284,99283,2024-03-01,43,68,23881.66
1000000284,1000000284,J3301,2024-03-01,37,46,2990.94
1000000285,1000000285,36415,2024-03-01,22,40,1047.81
1000000285,1000000285,97110,2024-03-01,19,37,3351.62
1000000285,1000000285,99213,2024-03-01,26,32,4183.49
1000000285,1000000285,99214,2024-03-01,19,26,4898.31
1000000285,1000000285,99232,2024-03-01,24,28,4152.24
1000000285,1000000285,J3301,2024-03-01,22,32,2316.02
1000000286,1000000286,80053,2024-03-01,202,240,10744.44
1000000286,1000000286,93000,2024-03-01,280,341,28848.56
1000000286,1000000286,99232,2024-03-01,245,292,43919.18
1000000286,1000000286,99283,2024-03-01,226,334,116909.11
1000000287,1000000287,93000,2024-03-01,841,1119,94673.97
1000000287,1000000287,99214,2024-03-01,1135,1551,279101.61
1000000287,1000000287,99232,2024-03-01,706,1104,164780.35
1000000287,1000000287,J3301,2024-03-01,893,1692,110636.89
1000000288,1000000288,36415,2024-03-01,262,422,10576.56
1000000288,1000000288,70450,2024-03-01,474,559,249084.18
1000000288,1000000288,80053,2024-03-01,254,358,15994.06
1000000288,1000000288,99213,2024-03-01,271,537,64546.16
1000000288,1000000288,99214,2024-03-01,461,530,95958.23
1000000288,1000000288,99283,2024-03-01,203,389,137577.67
1000000288,1000000288,J3301,2024-03-01,542,612,40144.68
1000000289,1000000289,93000,2024-03-01,41,81,7006.73
1000000289,1000000289,97110,2024-03-01,74,84,7697.1
1000000289,1000000289,J3301,2024-03-01,79,116,7424.77
1000000290,1000000290,80053,2024-03-01,265,531,23985.48
1000000290,1000000290,93000,2024-03-01,266,518,44033.15
1000000290,1000000290,J3301,2024-03-01,434,541,35133.78
1000000291,1000000291,80053,2024-03-01,110,183,8125.52
1000000291,1000000291,93000,2024-03-01,172,194,16424.16
1000000291,1000000291,99214,2024-03-01,74,143,26388.83
1000000292,1000000292,36415,2024-03-01,900,1715,42787.24
1000000292,1000000292,70450,2024-03-01,945,1482,668697.86
1000000292,1000000292,80053,2024-03-01,1366,1678,75056.61
1000000292,1000000292,97110,2024-03-01,1185,2018,192055.91
1000000292,1000000292,99213,2024-03-01,1181,1833,220319.08
1000000293,1000000293,93000,2024-03-01,1154,1283,108803.31
1000000293,1000000293,99283,2024-03-01,913,1406,491053.72
1000000293,1000000293,J3301,2024-03-01,823,1203,78830.9
1000000294,1000000294,97110,2024-03-01,53,89,8700.98
1000000294,1000000294,99213,2024-03-01,56,86,9956.3
1000000294,1000000294,99232,2024-03-01,42,55,8248.36
1000000295,1000000295,70450,2024-03-01,128,255,115400.61
1000000295,1000000295,99214,2024-03-01,149,260,47364.25
1000000295,1000000295,99232,2024-03-01,244,290,43697.9
1000000295,1000000295,99283,2024-03-01,138,219,76987.36
1000000295,1000000295,J3301,2024-03-01,180,333,21716.02
1000000296,1000000296,36415,2024-03-01,439,584,14794.01
1000000296,1000000296,70450,2024-03-01,335,642,289011.66
1000000296,1000000296,80053,2024-03-01,651,1031,46552.51
1000000296,1000000296,99232,2024-03-01,798,907,136100.71
1000000296,1000000296,99283,2024-03-01,424,846,297305.52
1000000297,1000000297,70450,2024-03-01,153,284,129080.85
1000000297,1000000297,99213,2024-03-01,226,285,34298.22
1000000297,1000000297,99232,2024-03-01,124,199,29990.8
1000000297,1000000297,99283,2024-03-01,172,224,77875.81
1000000297,1000000297,J3301,2024-03-01,283,325,20893.55
1000000298,1000000298,80053,2024-03-01,1195,1410,63424.08
1000000298,1000000298,97110,2024-03-01,940,1585,150002.97
1000000298,1000000298,99214,2024-03-01,717,1365,246300.93
1000000298,1000000298,99232,2024-03-01,903,1287,194321.14
1000000298,1000000298,99283,2024-03-01,1000,1837,641972.1
1000000299,1000000299,36415,2024-03-01,108,181,4460.23
1000000299,1000000299,99214,2024-03-01,177,209,36990.32
1000000299,1000000299,J3301,2024-03-01,209,259,17193.57
1000000300,1000000300,36415,2024-03-01,260,451,11275.92
1000000300,1000000300,70450,2024-03-01,278,487,219544.74
1000000300,1000000300,80053,2024-03-01,223,292,13098.3
1000000300,1000000300,99213,2024-03-01,293,429,50759.07
1000000300,1000000300,99232,2024-03-01,354,492,73566.04
1000000301,1000000301,36415,2024-03-01,405,749,18578.07
1000000301,1000000301,70450,2024-03-01,498,719,322170.72
1000000301,1000000301,93000,2024-03-01,573,665,56229.48
1000000301,1000000301,97110,2024-03-01,231,424,39950.51
1000000301,1000000301,99214,2024-03-01,600,672,120627.7
1000000301,1000000301,99283,2024-03-01,412,577,202190.84
1000000301,1000000301,J3301,2024-03-01,611,688,44489.46
1000000302,1000000302,99214,2024-03-01,115,133,23632.63
1000000302,1000000302,99283,2024-03-01,89,126,45312.33
1000000302,1000000302,J3301,2024-03-01,150,199,13101.63
1000000303,1000000303,36415,2024-03-01,14,22,524.6
1000000303,1000000303,99213,2024-03-01,17,20,2498.07
1000000303,1000000303,99283,2024-03-01,16,20,6898.62
1000000303,1000000303,J3301,2024-03-01,19,25,1574.12
1000000304,1000000304,36415,2024-03-01,46,72,1845.07
1000000304,1000000304,80053,2024-03-01,53,100,4501.65
1000000304,1000000304,93000,2024-03-01,64,83,6871.11
1000000304,1000000304,97110,2024-03-01,53,66,6267.72
1000000304,1000000304,99213,2024-03-01,50,96,11440.63
1000000304,1000000304,99214,2024-03-01,49,70,12205.72
1000000304,1000000304,99283,2024-03-01,69,90,31874.07
1000000305,1000000305,70450,2024-03-01,747,923,415622.41
1000000305,1000000305,80053,2024-03-01,542,893,40501.41
1000000305,1000000305,93000,2024-03-01,730,1019,86593.49
1000000305,1000000305,99213,2024-03-01,412,791,93893.74
1000000305,1000000305,99214,2024-03-01,458,650,116133.21
1000000305,1000000305,99232,2024-03-01,562,771,116024.84
1000000305,1000000305,J3301,2024-03-01,573,661,43049.86
1000000306,1000000306,70450,2024-03-01,93,108,48505.53
1000000306,1000000306,97110,2024-03-01,41,82,7959.45
1000000306,1000000306,99213,2024-03-01,48,78,9472.77
1000000307,1000000307,80053,2024-03-01,22,39,1857.62
1000000307,1000000307,99213,2024-03-01,22,28,3271.35
1000000307,1000000307,99214,2024-03-01,17,33,5959.94
1000000308,1000000308,36415,2024-03-01,77,90,2235.72
1000000308,1000000308,99213,2024-03-01,61,91,11069.65
1000000308,1000000308,99283,2024-03-01,41,82,28518.46
1000000309,1000000309,80053,2024-03-01,174,216,9689.25
1000000309,1000000309,99232,2024-03-01,130,184,27965.44
1000000309,1000000309,J3301,2024-03-01,150,181,11782.19
1000000310,1000000310,36415,2024-03-01,848,1491,37505.01
1000000310,1000000310,80053,2024-03-01,1598,2047,91988.6
1000000310,1000000310,93000,2024-03-01,1307,1965,166781.18
1000000310,1000000310,97110,2024-03-01,777,1494,141653.01
1000000310,1000000310,99214,2024-03-01,1300,1576,284251.66
1000000310,1000000310,99232,2024-03-01,1490,1664,250221.87
1000000310,1000000310,J3301,2024-03-01,970,1676,108993.09
1000000311,1000000311,70450,2024-03-01,269,441,199792.86
1000000311,1000000311,93000,2024-03-01,251,393,33213.12
1000000311,1000000311,99214,2024-03-01,179,261,46680.08
1000000311,1000000311,99283,2024-03-01,185,271,93596.6
1000000312,1000000312,36415,2024-03-01,131,199,5045.5
1000000312,1000000312,97110,2024-03-01,152,290,27533.37
1000000312,1000000312,99213,2024-03-01,145,163,19881.69
1000000312,1000000312,99232,2024-03-01,243,286,42953.5
1000000313,1000000313,36415,2024-03-01,42,54,1313.94
1000000313,1000000313,93000,2024-03-01,50,56,4743.09
1000000313,1000000313,99213,2024-03-01,41,56,6443.32
1000000313,1000000313,99232,2024-03-01,67,77,11326.0
1000000313,1000000313,99283,2024-03-01,35,69,24225.41
1000000314,1000000314,36415,2024-03-01,46,65,1658.51
1000000314,1000000314,70450,2024-03-01,44,65,29317.62
1000000314,1000000314,80053,2024-03-01,25,48,2202.99
1000000314,1000000314,97110,2024-03-01,31,53,4931.21
1000000314,1000000314,99213,2024-03-01,25,51,6226.82
1000000314,1000000314,99232,2024-03-01,51,68,10167.13
1000000314,1000000314,J3301,2024-03-01,53,61,3902.48
1000000315,1000000315,93000,2024-03-01,52,78,6831.79
1000000315,1000000315,99214,2024-03-01,47,60,10744.58
1000000315,1000000315,J3301,2024-03-01,90,110,7227.78
1000000316,1000000316,93000,2024-03-01,1103,1471,125784.22
1000000316,1000000316,97110,2024-03-01,846,1214,115456.9
1000000316,1000000316,99213,2024-03-01,867,1311,156744.9
1000000316,1000000316,99214,2024-03-01,1229,1641,296054.81
1000000316,1000000316,99232,2024-03-01,1124,1860,279747.11
1000000316,1000000316,99283,2024-03-01,1300,1549,541495.16
1000000317,1000000317,36415,2024-03-01,563,870,21886.55
1000000317,1000000317,70450,2024-03-01,485,639,288086.0
1000000317,1000000317,80053,2024-03-01,329,620,27987.46
1000000317,1000000317,99213,2024-03-01,685,1083,129336.61
1000000317,1000000317,99283,2024-03-01,735,929,324145.19
1000000317,1000000317,J3301,2024-03-01,381,650,42631.91
1000000318,1000000318,36415,2024-03-01,44,79,1953.35
1000000318,1000000318,70450,2024-03-01,44,76,35132.63
1000000318,1000000318,99213,2024-03-01,42,56,6917.77
1000000318,1000000318,99214,2024-03-01,53,79,14437.34
1000000318,1000000318,99283,2024-03-01,33,59,20998.06
1000000318,1000000318,J3301,2024-03-01,37,58,3754.04
1000000319,1000000319,80053,2024-03-01,97,111,5097.88
1000000319,1000000319,97110,2024-03-01,54,78,7543.96
1000000319,1000000319,99214,2024-03-01,51,97,17272.4
1000000319,1000000319,99283,2024-03-01,36,67,23263.99
1000000320,1000000320,36415,2024-03-01,809,1251,31524.68
1000000320,1000000320,70450,2024-03-01,881,1469,664673.35
1000000320,1000000320,80053,2024-03-01,985,1961,88580.84
1000000320,1000000320,93000,2024-03-01,1210,1669,141489.48
1000000320,1000000320,97110,2024-03-01,920,1395,132556.47
1000000320,1000000320,99213,2024-03-01,1230,1372,165320.15
1000000320,1000000320,99232,2024-03-01,1002,1633,243775.71
1000000321,1000000321,70450,2024-03-01,592,762,340729.61
1000000321,1000000321,99232,2024-03-01,396,661,98694.78
1000000321,1000000321,99283,2024-03-01,306,464,161878.78
1000000322,1000000322,93000,2024-03-01,1114,2005,170411.47
1000000322,1000000322,97110,2024-03-01,879,1455,137590.59
1000000322,1000000322,99232,2024-03-01,1165,1540,232249.25
1000000322,1000000322,99283,2024-03-01,1119,1970,688934.17
1000000323,1000000323,70450,2024-03-01,12,18,7849.2
1000000323,1000000323,80053,2024-03-01,15,21,984.86
1000000323,1000000323,99232,2024-03-01,12,15,2271.62
1000000323,1000000323,99283,2024-03-01,13,17,6127.17
1000000324,1000000324,36415,2024-03-01,30,40,1024.61
1000000324,1000000324,70450,2024-03-01,23,43,19510.28
1000000324,1000000324,93000,2024-03-01,37,56,4754.99
1000000324,1000000324,99214,2024-03-01,31,62,11038.55
1000000324,1000000324,99283,2024-03-01,44,51,17864.74
1000000325,1000000325,36415,2024-03-01,58,73,1837.34
1000000325,1000000325,80053,2024-03-01,44,61,2784.17
1000000325,1000000325,93000,2024-03-01,45,75,6329.32
1000000325,1000000325,97110,2024-03-01,36,53,5258.49
1000000325,1000000325,99214,2024-03-01,65,79,14132.9
1000000325,1000000325,99283,2024-03-01,30,53,19083.95
1000000326,1000000326,97110,2024-03-01,764,1260,120157.67
1000000326,1000000326,99213,2024-03-01,743,1083,129045.53
1000000326,1000000326,99232,2024-03-01,674,858,129626.78
1000000327,1000000327,36415,2024-03-01,387,456,11332.91
1000000327,1000000327,70450,2024-03-01,281,460,204131.02
1000000327,1000000327,80053,2024-03-01,183,356,15759.16
1000000327,1000000327,93000,2024-03-01,280,402,34021.9
1000000327,1000000327,99213,2024-03-01,163,293,35233.48
1000000327,1000000327,99232,2024-03-01,243,390,57877.56
1000000327,1000000327,99283,2024-03-01,338,414,144288.44
1000000328,1000000328,36415,2024-03-01,824,1209,30073.6
1000000328,1000000328,70450,2024-03-01,563,827,372592.63
1000000328,1000000328,97110,2024-03-01,579,962,91315.73
1000000328,1000000328,99214,2024-03-01,637,1111,197951.92
1000000328,1000000328,99232,2024-03-01,656,1176,176312.27
1000000328,1000000328,99283,2024-03-01,622,982,343929.41
1000000328,1000000328,J3301,2024-03-01,527,756,48730.48
1000000329,1000000329,70450,2024-03-01,39,74,33456.47
1000000329,1000000329,93000,2024-03-01,55,105,8925.97
1000000329,1000000329,99213,2024-03-01,33,66,7743.09
1000000329,1000000329,J3301,2024-03-01,50,71,4436.76
1000000330,1000000330,36415,2024-03-01,794,981,24511.42
1000000330,1000000330,70450,2024-03-01,585,734,330117.94
1000000330,1000000330,93000,2024-03-01,388,644,55106.59
1000000330,1000000330,99213,2024-03-01,703,840,101285.86
1000000330,1000000330,99283,2024-03-01,864,1072,377185.6
1000000330,1000000330,J3301,2024-03-01,647,896,58066.9
1000000331,1000000331,36415,2024-03-01,140,231,5715.73
1000000331,1000000331,70450,2024-03-01,94,184,84189.51
1000000331,1000000331,93000,2024-03-01,115,229,19280.01
1000000331,1000000331,99214,2024-03-01,120,172,30892.92
1000000332,1000000332,80053,2024-03-01,935,1080,48462.74
1000000332,1000000332,93000,2024-03-01,584,994,85057.48
1000000332,1000000332,97110,2024-03-01,961,1161,111398.71
1000000332,1000000332,99213,2024-03-01,1023,1195,143733.45
1000000332,1000000332,99232,2024-03-01,1007,1384,207727.45
1000000332,1000000332,J3301,2024-03-01,770,1539,99611.17
1000000333,1000000333,70450,2024-03-01,211,387,175466.11
1000000333,1000000333,80053,2024-03-01,253,418,18971.32
1000000333,1000000333,99213,2024-03-01,235,294,35611.04
1000000333,1000000333,99214,2024-03-01,408,463,83399.49
1000000333,1000000333,99232,2024-03-01,280,466,69954.64
1000000333,1000000333,99283,2024-03-01,139,278,97352.91
1000000333,1000000333,J3301,2024-03-01,357,437,28266.41
1000000334,1000000334,70450,2024-03-01,43,83,37963.6
1000000334,1000000334,80053,2024-03-01,77,88,4014.19
1000000334,1000000334,99213,2024-03-01,49,55,6633.65
1000000334,1000000334,99232,2024-03-01,50,71,10655.76
1000000334,1000000334,J3301,2024-03-01,47,87,5935.92
1000000335,1000000335,36415,2024-03-01,389,573,14277.88
1000000335,1000000335,70450,2024-03-01,282,472,213738.69
1000000335,1000000335,80053,2024-03-01,304,409,18470.93
1000000335,1000000335,99214,2024-03-01,250,351,63598.9
1000000335,1000000335,99283,2024-03-01,392,443,155592.45
1000000335,1000000335,J3301,2024-03-01,304,382,24757.54
1000000336,1000000336,36415,2024-03-01,303,449,11186.39
1000000336,1000000336,80053,2024-03-01,376,468,20674.05
1000000336,1000000336,93000,2024-03-01,338,410,34438.64
1000000336,1000000336,97110,2024-03-01,207,411,39907.76
1000000336,1000000336,99232,2024-03-01,304,360,53338.8
1000000336,1000000336,99283,2024-03-01,178,332,115699.36
1000000337,1000000337,80053,2024-03-01,261,442,19892.98
1000000337,1000000337,93000,2024-03-01,266,321,27138.08
1000000337,1000000337,97110,2024-03-01,204,364,34698.37
1000000337,1000000337,99232,2024-03-01,227,316,48181.64
1000000338,1000000338,93000,2024-03-01,36,50,4291.34
1000000338,1000000338,97110,2024-03-01,32,45,4266.74
1000000338,1000000338,99214,2024-03-01,52,78,13824.63
1000000338,1000000338,99232,2024-03-01,42,54,8031.44
1000000339,1000000339,36415,2024-03-01,96,113,2839.38
1000000339,1000000339,70450,2024-03-01,75,149,66559.57
1000000339,1000000339,93000,2024-03-01,65,119,10299.55
1000000339,1000000339,99283,2024-03-01,71,115,39805.64
1000000340,1000000340,36415,2024-03-01,481,893,22237.53
1000000340,1000000340,70450,2024-03-01,936,1174,530802.23
1000000340,1000000340,93000,2024-03-01,666,915,78195.02
1000000340,1000000340,99214,2024-03-01,714,1269,229358.37
1000000340,1000000340,99232,2024-03-01,1087,1299,195758.55
1000000340,1000000340,J3301,2024-03-01,900,1141,73697.7
1000000341,1000000341,36415,2024-03-01,48,55,1385.0
1000000341,1000000341,70450,2024-03-01,42,49,22360.49
1000000341,1000000341,97110,2024-03-01,33,46,4358.27
1000000341,1000000341,99214,2024-03-01,38,56,10305.08
1000000341,1000000341,99283,2024-03-01,36,56,19876.24
1000000342,1000000342,70450,2024-03-01,188,310,140431.59
1000000342,1000000342,97110,2024-03-01,293,391,38179.61
1000000342,1000000342,99213,2024-03-01,206,391,47489.57
1000000342,1000000342,99214,2024-03-01,380,446,79789.03
1000000342,1000000342,99232,2024-03-01,311,428,63778.72
1000000342,1000000342,99283,2024-03-01,222,370,130622.98
1000000342,1000000342,J3301,2024-03-01,284,322,20962.91
1000000343,1000000343,70450,2024-03-01,35,52,23326.11
1000000343,1000000343,80053,2024-03-01,47,53,2385.42
1000000343,1000000343,93000,2024-03-01,52,63,5211.8
1000000343,1000000343,99232,2024-03-01,40,52,7680.19
1000000343,1000000343,99283,2024-03-01,31,58,20153.98
1000000343,1000000343,J3301,2024-03-01,38,66,4296.52
1000000344,1000000344,36415,2024-03-01,200,295,7472.97
1000000344,1000000344,93000,2024-03-01,298,399,33623.83
1000000344,1000000344,97110,2024-03-01,174,251,23362.23
